member_id,time,lat,lon,TREFHT
1,2090-01-01 00:00:00,40.0523560209424,245.0,273.67838
1,2090-01-02 00:00:00,40.0523560209424,245.0,274.75772
1,2090-01-03 00:00:00,40.0523560209424,245.0,277.59482
1,2090-01-04 00:00:00,40.0523560209424,245.0,275.2193
1,2090-01-05 00:00:00,40.0523560209424,245.0,278.381
1,2090-01-06 00:00:00,40.0523560209424,245.0,279.5862
1,2090-01-07 00:00:00,40.0523560209424,245.0,277.15393
1,2090-01-08 00:00:00,40.0523560209424,245.0,281.52402
1,2090-01-09 00:00:00,40.0523560209424,245.0,278.81058
1,2090-01-10 00:00:00,40.0523560209424,245.0,278.88693
1,2090-01-11 00:00:00,40.0523560209424,245.0,277.2527
1,2090-01-12 00:00:00,40.0523560209424,245.0,279.58722
1,2090-01-13 00:00:00,40.0523560209424,245.0,278.38892
1,2090-01-14 00:00:00,40.0523560209424,245.0,277.13168
1,2090-01-15 00:00:00,40.0523560209424,245.0,274.88196
1,2090-01-16 00:00:00,40.0523560209424,245.0,275.19473
1,2090-01-17 00:00:00,40.0523560209424,245.0,274.881
1,2090-01-18 00:00:00,40.0523560209424,245.0,274.6848
1,2090-01-19 00:00:00,40.0523560209424,245.0,274.80576
1,2090-01-20 00:00:00,40.0523560209424,245.0,274.52197
1,2090-01-21 00:00:00,40.0523560209424,245.0,276.1196
1,2090-01-22 00:00:00,40.0523560209424,245.0,276.54745
1,2090-01-23 00:00:00,40.0523560209424,245.0,280.11334
1,2090-01-24 00:00:00,40.0523560209424,245.0,277.8605
1,2090-01-25 00:00:00,40.0523560209424,245.0,276.6354
1,2090-01-26 00:00:00,40.0523560209424,245.0,275.76422
1,2090-01-27 00:00:00,40.0523560209424,245.0,274.705
1,2090-01-28 00:00:00,40.0523560209424,245.0,274.98666
1,2090-01-29 00:00:00,40.0523560209424,245.0,274.76077
1,2090-01-30 00:00:00,40.0523560209424,245.0,274.00775
1,2090-01-31 00:00:00,40.0523560209424,245.0,274.37585
1,2090-02-01 00:00:00,40.0523560209424,245.0,276.97852
1,2090-02-02 00:00:00,40.0523560209424,245.0,276.2901
1,2090-02-03 00:00:00,40.0523560209424,245.0,277.23093
1,2090-02-04 00:00:00,40.0523560209424,245.0,275.36237
1,2090-02-05 00:00:00,40.0523560209424,245.0,276.20517
1,2090-02-06 00:00:00,40.0523560209424,245.0,274.8071
1,2090-02-07 00:00:00,40.0523560209424,245.0,275.57645
1,2090-02-08 00:00:00,40.0523560209424,245.0,279.45645
1,2090-02-09 00:00:00,40.0523560209424,245.0,280.70367
1,2090-02-10 00:00:00,40.0523560209424,245.0,279.33203
1,2090-02-11 00:00:00,40.0523560209424,245.0,276.55545
1,2090-02-12 00:00:00,40.0523560209424,245.0,277.62814
1,2090-02-13 00:00:00,40.0523560209424,245.0,276.42892
1,2090-02-14 00:00:00,40.0523560209424,245.0,277.015
1,2090-02-15 00:00:00,40.0523560209424,245.0,276.53598
1,2090-02-16 00:00:00,40.0523560209424,245.0,274.8041
1,2090-02-17 00:00:00,40.0523560209424,245.0,275.38727
1,2090-02-18 00:00:00,40.0523560209424,245.0,277.76437
1,2090-02-19 00:00:00,40.0523560209424,245.0,280.2383
1,2090-02-20 00:00:00,40.0523560209424,245.0,281.13644
1,2090-02-21 00:00:00,40.0523560209424,245.0,282.98297
1,2090-02-22 00:00:00,40.0523560209424,245.0,281.6363
1,2090-02-23 00:00:00,40.0523560209424,245.0,277.0253
1,2090-02-24 00:00:00,40.0523560209424,245.0,274.9621
1,2090-02-25 00:00:00,40.0523560209424,245.0,276.32288
1,2090-02-26 00:00:00,40.0523560209424,245.0,277.21225
1,2090-02-27 00:00:00,40.0523560209424,245.0,274.11356
1,2090-02-28 00:00:00,40.0523560209424,245.0,273.7928
1,2090-03-01 00:00:00,40.0523560209424,245.0,274.9968
1,2090-03-02 00:00:00,40.0523560209424,245.0,276.92807
1,2090-03-03 00:00:00,40.0523560209424,245.0,275.6504
1,2090-03-04 00:00:00,40.0523560209424,245.0,276.30936
1,2090-03-05 00:00:00,40.0523560209424,245.0,278.1079
1,2090-03-06 00:00:00,40.0523560209424,245.0,277.87982
1,2090-03-07 00:00:00,40.0523560209424,245.0,278.65375
1,2090-03-08 00:00:00,40.0523560209424,245.0,278.02975
1,2090-03-09 00:00:00,40.0523560209424,245.0,279.49365
1,2090-03-10 00:00:00,40.0523560209424,245.0,281.21616
1,2090-03-11 00:00:00,40.0523560209424,245.0,277.6471
1,2090-03-12 00:00:00,40.0523560209424,245.0,276.59702
1,2090-03-13 00:00:00,40.0523560209424,245.0,275.4054
1,2090-03-14 00:00:00,40.0523560209424,245.0,274.46832
1,2090-03-15 00:00:00,40.0523560209424,245.0,274.0038
1,2090-03-16 00:00:00,40.0523560209424,245.0,275.04248
1,2090-03-17 00:00:00,40.0523560209424,245.0,275.77386
1,2090-03-18 00:00:00,40.0523560209424,245.0,274.20978
1,2090-03-19 00:00:00,40.0523560209424,245.0,274.79486
1,2090-03-20 00:00:00,40.0523560209424,245.0,276.13132
1,2090-03-21 00:00:00,40.0523560209424,245.0,279.01852
1,2090-03-22 00:00:00,40.0523560209424,245.0,279.93826
1,2090-03-23 00:00:00,40.0523560209424,245.0,279.5575
1,2090-03-24 00:00:00,40.0523560209424,245.0,281.98602
1,2090-03-25 00:00:00,40.0523560209424,245.0,282.40512
1,2090-03-26 00:00:00,40.0523560209424,245.0,280.16388
1,2090-03-27 00:00:00,40.0523560209424,245.0,280.4704
1,2090-03-28 00:00:00,40.0523560209424,245.0,282.4145
1,2090-03-29 00:00:00,40.0523560209424,245.0,284.65796
1,2090-03-30 00:00:00,40.0523560209424,245.0,286.2504
1,2090-03-31 00:00:00,40.0523560209424,245.0,286.62555
1,2090-04-01 00:00:00,40.0523560209424,245.0,287.78146
1,2090-04-02 00:00:00,40.0523560209424,245.0,286.94028
1,2090-04-03 00:00:00,40.0523560209424,245.0,278.49878
1,2090-04-04 00:00:00,40.0523560209424,245.0,276.45502
1,2090-04-05 00:00:00,40.0523560209424,245.0,277.20096
1,2090-04-06 00:00:00,40.0523560209424,245.0,281.19788
1,2090-04-07 00:00:00,40.0523560209424,245.0,282.98868
1,2090-04-08 00:00:00,40.0523560209424,245.0,280.56946
1,2090-04-09 00:00:00,40.0523560209424,245.0,278.299
1,2090-04-10 00:00:00,40.0523560209424,245.0,278.69464
1,2090-04-11 00:00:00,40.0523560209424,245.0,278.32452
1,2090-04-12 00:00:00,40.0523560209424,245.0,279.09158
1,2090-04-13 00:00:00,40.0523560209424,245.0,280.07733
1,2090-04-14 00:00:00,40.0523560209424,245.0,281.85873
1,2090-04-15 00:00:00,40.0523560209424,245.0,282.99374
1,2090-04-16 00:00:00,40.0523560209424,245.0,283.69778
1,2090-04-17 00:00:00,40.0523560209424,245.0,284.47034
1,2090-04-18 00:00:00,40.0523560209424,245.0,284.68365
1,2090-04-19 00:00:00,40.0523560209424,245.0,284.57574
1,2090-04-20 00:00:00,40.0523560209424,245.0,286.31873
1,2090-04-21 00:00:00,40.0523560209424,245.0,282.89087
1,2090-04-22 00:00:00,40.0523560209424,245.0,284.1976
1,2090-04-23 00:00:00,40.0523560209424,245.0,282.84717
1,2090-04-24 00:00:00,40.0523560209424,245.0,282.98795
1,2090-04-25 00:00:00,40.0523560209424,245.0,283.30228
1,2090-04-26 00:00:00,40.0523560209424,245.0,284.19373
1,2090-04-27 00:00:00,40.0523560209424,245.0,284.87042
1,2090-04-28 00:00:00,40.0523560209424,245.0,285.74423
1,2090-04-29 00:00:00,40.0523560209424,245.0,286.4792
1,2090-04-30 00:00:00,40.0523560209424,245.0,286.62778
1,2090-05-01 00:00:00,40.0523560209424,245.0,286.3339
1,2090-05-02 00:00:00,40.0523560209424,245.0,285.27225
1,2090-05-03 00:00:00,40.0523560209424,245.0,286.2808
1,2090-05-04 00:00:00,40.0523560209424,245.0,286.5905
1,2090-05-05 00:00:00,40.0523560209424,245.0,286.52237
1,2090-05-06 00:00:00,40.0523560209424,245.0,285.56512
1,2090-05-07 00:00:00,40.0523560209424,245.0,283.78107
1,2090-05-08 00:00:00,40.0523560209424,245.0,286.98227
1,2090-05-09 00:00:00,40.0523560209424,245.0,288.49173
1,2090-05-10 00:00:00,40.0523560209424,245.0,289.2489
1,2090-05-11 00:00:00,40.0523560209424,245.0,289.93018
1,2090-05-12 00:00:00,40.0523560209424,245.0,291.56396
1,2090-05-13 00:00:00,40.0523560209424,245.0,292.78445
1,2090-05-14 00:00:00,40.0523560209424,245.0,288.97122
1,2090-05-15 00:00:00,40.0523560209424,245.0,285.6853
1,2090-05-16 00:00:00,40.0523560209424,245.0,287.10995
1,2090-05-17 00:00:00,40.0523560209424,245.0,288.94455
1,2090-05-18 00:00:00,40.0523560209424,245.0,288.5988
1,2090-05-19 00:00:00,40.0523560209424,245.0,286.91025
1,2090-05-20 00:00:00,40.0523560209424,245.0,289.8495
1,2090-05-21 00:00:00,40.0523560209424,245.0,292.3239
1,2090-05-22 00:00:00,40.0523560209424,245.0,292.0934
1,2090-05-23 00:00:00,40.0523560209424,245.0,287.08826
1,2090-05-24 00:00:00,40.0523560209424,245.0,289.09976
1,2090-05-25 00:00:00,40.0523560209424,245.0,291.82108
1,2090-05-26 00:00:00,40.0523560209424,245.0,294.48026
1,2090-05-27 00:00:00,40.0523560209424,245.0,296.04175
1,2090-05-28 00:00:00,40.0523560209424,245.0,297.4256
1,2090-05-29 00:00:00,40.0523560209424,245.0,296.02933
1,2090-05-30 00:00:00,40.0523560209424,245.0,295.3184
1,2090-05-31 00:00:00,40.0523560209424,245.0,297.60635
1,2090-06-01 00:00:00,40.0523560209424,245.0,297.9094
1,2090-06-02 00:00:00,40.0523560209424,245.0,298.9601
1,2090-06-03 00:00:00,40.0523560209424,245.0,300.62253
1,2090-06-04 00:00:00,40.0523560209424,245.0,300.02417
1,2090-06-05 00:00:00,40.0523560209424,245.0,299.04663
1,2090-06-06 00:00:00,40.0523560209424,245.0,297.6278
1,2090-06-07 00:00:00,40.0523560209424,245.0,292.64563
1,2090-06-08 00:00:00,40.0523560209424,245.0,296.79926
1,2090-06-09 00:00:00,40.0523560209424,245.0,298.16788
1,2090-06-10 00:00:00,40.0523560209424,245.0,299.146
1,2090-06-11 00:00:00,40.0523560209424,245.0,298.93896
1,2090-06-12 00:00:00,40.0523560209424,245.0,295.3623
1,2090-06-13 00:00:00,40.0523560209424,245.0,289.4787
1,2090-06-14 00:00:00,40.0523560209424,245.0,291.4511
1,2090-06-15 00:00:00,40.0523560209424,245.0,293.40012
1,2090-06-16 00:00:00,40.0523560209424,245.0,294.04773
1,2090-06-17 00:00:00,40.0523560209424,245.0,293.3999
1,2090-06-18 00:00:00,40.0523560209424,245.0,294.67963
1,2090-06-19 00:00:00,40.0523560209424,245.0,297.45752
1,2090-06-20 00:00:00,40.0523560209424,245.0,299.2767
1,2090-06-21 00:00:00,40.0523560209424,245.0,300.16583
1,2090-06-22 00:00:00,40.0523560209424,245.0,299.54294
1,2090-06-23 00:00:00,40.0523560209424,245.0,300.21664
1,2090-06-24 00:00:00,40.0523560209424,245.0,301.76288
1,2090-06-25 00:00:00,40.0523560209424,245.0,301.957
1,2090-06-26 00:00:00,40.0523560209424,245.0,301.51523
1,2090-06-27 00:00:00,40.0523560209424,245.0,300.41617
1,2090-06-28 00:00:00,40.0523560209424,245.0,298.89636
1,2090-06-29 00:00:00,40.0523560209424,245.0,299.8475
1,2090-06-30 00:00:00,40.0523560209424,245.0,302.18234
1,2090-07-01 00:00:00,40.0523560209424,245.0,302.9389
1,2090-07-02 00:00:00,40.0523560209424,245.0,302.29028
1,2090-07-03 00:00:00,40.0523560209424,245.0,302.24307
1,2090-07-04 00:00:00,40.0523560209424,245.0,303.23746
1,2090-07-05 00:00:00,40.0523560209424,245.0,302.76407
1,2090-07-06 00:00:00,40.0523560209424,245.0,304.0078
1,2090-07-07 00:00:00,40.0523560209424,245.0,300.15314
